NP_414937.2,P21517.5,1321.0
NP_414937.2,Q60053.1,308.0
NP_414937.2,Q08341.1,264.0
NP_414937.2,Q9X2F4.1,253.0
NP_414937.2,Q08751.1,255.0
NP_414937.2,P29964.2,248.0
NP_414937.2,P38940.1,246.0
NP_414937.2,P16950.1,246.0
NP_414937.2,Q9R9H8.2,240.0
NP_414937.2,O86959.1,238.0
NP_414937.2,O06988.2,239.0
NP_414937.2,P38536.2,241.0
NP_414937.2,P36905.2,239.0
NP_414937.2,P38939.2,234.0
NP_414937.2,P32818.1,229.0
NP_414937.2,P14899.2,142.0
NP_414937.2,P14898.2,138.0
NP_414937.2,P20845.1,135.0
NP_414937.2,P19531.2,110.0
NP_414937.2,Q8A1G0.1,107.0
NP_414937.2,O06994.1,103.0
NP_414937.2,O06994.1,40.1
NP_414937.2,O86956.1,102.0
NP_414937.2,A0R6E0.1,102.0
NP_414937.2,Q8A1G3.1,99.0
NP_414937.2,Q8A1G3.1,49.8
NP_414937.2,Q64319.1,99.0
NP_414937.2,P29093.2,98.7
NP_414937.2,P29093.2,35.1
NP_414937.2,Q54796.2,98.7
NP_414937.2,Q45101.1,97.0
NP_414937.2,P9WQ18.1,96.6
NP_414937.2,Q04977.1,94.9
NP_414937.2,Q59905.1,94.5
NP_414937.2,O16098.2,92.0
NP_414937.2,P31797.1,91.6
NP_414937.2,Q99040.2,89.9
NP_414937.2,Q99040.2,40.6
NP_414937.2,P31746.1,88.3
NP_414937.2,P29094.1,87.4
NP_414937.2,Q17058.1,86.2
NP_414802.2,P75682.2,648.0
NP_414802.2,P39359.2,364.0
NP_414802.2,B6YU51.1,215.0
NP_414802.2,Q5JGK8.1,194.0
NP_414802.2,O58577.1,188.0
NP_414802.2,Q8U319.1,179.0
NP_414802.2,A1S0T1.1,178.0
NP_414802.2,A3CVI7.1,176.0
NP_414802.2,Q9UZ94.1,176.0
NP_414802.2,Q8TUZ4.1,170.0
NP_414802.2,A3DE17.1,168.0
NP_414802.2,Q57695.1,168.0
NP_414802.2,A9KHY6.1,168.0
NP_414802.2,C5CHX9.1,164.0
NP_414802.2,A0B7E1.1,163.0
NP_414802.2,B9M380.1,162.0
NP_414802.2,Q74GT6.1,160.0
NP_414802.2,Q39Z67.1,160.0
NP_414802.2,A5FZS7.1,160.0
NP_414802.2,B5EGX4.1,160.0
NP_414802.2,C6E9Q9.1,159.0
NP_414802.2,A5GD89.1,157.0
NP_414802.2,A9A656.1,156.0
NP_414802.2,C6BSH4.1,156.0
NP_414802.2,Q9HS19.2,156.0
NP_414802.2,A6VJM9.1,155.0
NP_414802.2,A0LDB5.1,155.0
NP_414802.2,A4SX51.1,155.0
NP_414802.2,Q8UGL3.1,154.0
NP_414802.2,Q72AX2.1,154.0
NP_414802.2,Q310Q2.1,154.0
NP_414802.2,A9NGC2.1,153.0
NP_414802.2,Q8RBI5.1,153.0
NP_414802.2,Q12ZG2.1,153.0
NP_414802.2,Q6MDD9.1,153.0
NP_414802.2,B8GKG7.1,153.0
NP_418144.3,P31455.4,904.0
NP_417679.2,P09831.3,3230.0
NP_417679.2,E1V8I1.1,1840.0
NP_417679.2,P51375.1,1315.0
NP_417679.2,P55038.2,1313.0
NP_417679.2,Q1XDB2.1,1302.0
NP_417679.2,P55037.1,1294.0
NP_417679.2,Q69RJ0.2,1293.0
NP_417679.2,P23225.1,1289.0
NP_417679.2,Q9ZNZ7.3,1289.0
NP_417679.2,O19906.1,1283.0
NP_417679.2,Q43155.3,1281.0
NP_417679.2,Q9T0P4.2,1279.0
NP_417679.2,Q05755.1,1275.0
NP_417679.2,P39812.3,1266.0
NP_417679.2,Q9C102.1,1253.0
NP_417679.2,Q0DG35.2,1249.0
NP_417679.2,Q06434.1,1242.0
NP_417679.2,Q9LV03.2,1235.0
NP_417679.2,Q03460.1,1231.0
NP_417679.2,P96218.3,1217.0
NP_417679.2,Q0JKD0.1,1201.0
NP_417679.2,Q12680.2,1181.0
NP_417679.2,Q08258.2,340.0
NP_417679.2,O29309.1,229.0
NP_417679.2,O29309.1,46.4
NP_417679.2,B9KBQ2.1,225.0
NP_417679.2,B9KBQ2.1,42.6
NP_417679.2,Q58746.1,224.0
NP_417679.2,Q58746.1,34.7
NP_417679.2,Q9WYM8.1,222.0
NP_417679.2,Q9WYM8.1,43.1
NP_417679.2,Q3Z7F6.1,220.0
NP_417679.2,Q3Z7F6.1,40.6
NP_417679.2,O34849.1,109.0
NP_417679.2,O87392.2,88.7
NP_417679.2,O29310.1,68.2
NP_417679.2,Q9WYM9.1,61.1
NP_415697.4,P0AB45.1,208.0
NP_415697.4,B7N3Y3.1,206.0
NP_415697.4,Q32H41.1,206.0
NP_415697.4,B7UQ64.2,206.0
NP_415697.4,Q3Z2X0.1,205.0
NP_415697.4,Q83LF2.1,205.0
NP_415697.4,A9MP50.2,187.0
NP_415697.4,B4SUK6.2,186.0
NP_415697.4,B4TXY3.2,186.0
NP_415697.4,Q57NJ9.1,185.0
NP_415697.4,Q8Z681.1,184.0
NP_415697.4,Q5PCU0.1,183.0
NP_415697.4,A8AFR0.2,181.0
NP_415697.4,B7LSK4.1,181.0
NP_415697.4,B5F3S9.2,180.0
NP_415697.4,B5XQ72.1,170.0
NP_415697.4,A6TAX2.1,167.0
NP_415697.4,A4WBF9.2,166.0
NP_415697.4,A7MNK1.1,164.0
NP_415697.4,A8GFG6.1,152.0
NP_415697.4,Q6D4M3.2,151.0
NP_415697.4,C6DG39.1,151.0
NP_415697.4,B2VJ45.1,151.0
NP_415697.4,A1JRB1.1,140.0
NP_415697.4,Q66AR8.1,139.0
NP_415697.4,B4EVV8.1,137.0
NP_415697.4,Q7N521.2,132.0
NP_415697.4,Q2NTB3.1,127.0
NP_415697.4,Q47YC9.1,116.0
NP_415697.4,A3QF01.1,112.0
NP_415697.4,Q5E448.1,111.0
NP_415697.4,B5FFP4.1,111.0
NP_415697.4,Q6LT85.2,110.0
NP_415697.4,Q7MMK9.1,110.0
NP_415697.4,A1S6X8.1,110.0
NP_415697.4,Q8DFS5.1,110.0
NP_415697.4,Q12NR2.1,109.0
NP_415697.4,B6EIV9.1,109.0
NP_415697.4,Q15S25.1,108.0
NP_415697.4,B0TRI4.1,108.0
NP_415638.2,P75960.3,530.0
NP_415638.2,Q8X8E0.3,518.0
NP_415638.2,Q8FIM4.3,517.0
NP_415638.2,Q83RR8.3,515.0
NP_415638.2,P0A2F3.3,481.0
NP_415638.2,Q8ZFR1.3,410.0
NP_415638.2,Q8D9J9.1,360.0
NP_415638.2,Q7MKT7.1,360.0
NP_415638.2,Q87PH8.1,344.0
NP_415638.2,Q9CM50.1,339.0
NP_415638.2,Q9KRX4.2,338.0
NP_415638.2,Q4Q2Y6.1,291.0
NP_415638.2,Q584D5.1,280.0
NP_415638.2,Q8EFN2.1,277.0
NP_415638.2,Q6MJJ2.1,263.0
NP_415638.2,Q9A2S6.1,258.0
NP_415638.2,Q7UFQ9.1,257.0
NP_415638.2,Q8U1Q1.2,184.0
NP_415638.2,Q9ZAB8.1,176.0
NP_415638.2,Q8A3H9.1,176.0
NP_415638.2,O67919.1,175.0
NP_415638.2,O58669.1,175.0
NP_415638.2,Q5JG47.1,174.0
NP_415638.2,E2RDZ6.1,173.0
NP_415638.2,Q8ZT00.1,171.0
NP_415638.2,Q3ZBQ0.1,171.0
NP_415638.2,O25849.2,167.0
NP_415638.2,Q72IV5.1,168.0
NP_415638.2,Q9UZE7.1,167.0
NP_415638.2,Q8K2C6.1,168.0
NP_415638.2,O28597.1,166.0
NP_415638.2,C6A243.1,166.0
NP_415638.2,Q9ZJW8.1,165.0
NP_415638.2,Q5SIH7.1,164.0
NP_415638.2,Q6DHI5.1,165.0
NP_415638.2,Q9YB13.2,159.0
NP_415638.2,A0R2N3.1,158.0
NP_418621.5,P0A4D0.1,284.0
NP_418621.5,P02358.1,284.0
NP_418621.5,P66594.1,283.0
NP_418621.5,B7NGD4.1,282.0
NP_418621.5,A9MFL1.1,282.0
NP_418621.5,B5FSA1.1,279.0
NP_418621.5,A8AMJ8.1,277.0
NP_418621.5,A6THB1.1,268.0
NP_418621.5,A4W5S9.1,267.0
NP_418621.5,B5Y307.1,267.0
NP_418621.5,B2VCW1.1,267.0
NP_418621.5,C5BF77.1,266.0
NP_418621.5,Q2NW55.1,258.0
NP_418621.5,A8G8W4.1,258.0
NP_418621.5,Q6D135.1,257.0
NP_418621.5,C6DE15.1,255.0
NP_418621.5,Q8ZB81.1,250.0
NP_418621.5,A4TRM5.1,248.0
NP_418621.5,Q7MYU7.1,242.0
NP_418621.5,B4F275.1,230.0
NP_418621.5,A4SIZ7.1,222.0
NP_418621.5,Q65VD4.1,220.0
NP_418621.5,A6VMD6.1,218.0
NP_418621.5,A0KG67.1,217.0
NP_418621.5,A0KT20.1,217.0
NP_418621.5,Q8EAH2.1,217.0
NP_418621.5,Q0I4E5.1,216.0
NP_418621.5,Q9CLN8.1,216.0
NP_418621.5,B0US43.1,215.0
NP_418621.5,Q0HYW6.1,215.0
NP_418621.5,B8F5T7.1,212.0
NP_418621.5,C4LAB8.1,211.0
NP_418621.5,P44375.1,210.0
NP_418621.5,Q489U1.1,210.0
NP_418621.5,A5U9U8.1,209.0
NP_418621.5,A4Y3F0.1,209.0
NP_418621.5,A1SA60.1,208.0
NP_418621.5,Q6LM41.1,208.0
NP_418621.5,A7MSX8.1,207.0
NP_418621.5,A3D8Q5.1,206.0
NP_415949.2,P76102.2,839.0
NP_415949.2,P54992.1,204.0
NP_415949.2,Q3V4S9.1,120.0
NP_415949.2,P9WL36.1,97.9
NP_415949.2,Q5UPF5.1,61.5
NP_415949.2,Q5UQQ9.1,60.2
NP_415949.2,Q5UPQ8.1,59.8
NP_415949.2,Q59029.1,59.4
NP_415949.2,O66401.1,56.9
NP_415690.5,Q0T5N1.1,215.0
NP_415690.5,B7LJT2.2,133.0
NP_415690.5,C5BD73.1,82.0
NP_418778.4,P39400.3,737.0
NP_418778.4,Q57517.1,195.0
NP_418778.4,O35045.1,189.0
NP_418778.4,Q9Z9U1.1,175.0
NP_418778.4,P38105.1,170.0
NP_418778.4,Q8KQL2.1,161.0
NP_418778.4,Q8U259.1,161.0
NP_418778.4,O58389.1,160.0
NP_418778.4,C5FTT1.1,159.0
NP_418778.4,Q9UYX0.1,158.0
NP_418778.4,A1D9C9.1,157.0
NP_418778.4,B0YC65.2,156.0
NP_418778.4,A1CFY8.2,156.0
NP_418778.4,Q86ZV0.2,155.0
NP_418778.4,Q5JI69.1,153.0
NP_418778.4,Q72L62.1,151.0
NP_418778.4,P07846.1,151.0
NP_418778.4,Q0CWQ2.1,151.0
NP_418778.4,Q5SKS4.1,150.0
NP_418778.4,B6YTJ5.1,150.0
NP_418778.4,Q5ARL6.1,150.0
NP_418778.4,Q5E0F9.1,148.0
NP_418778.4,B5ETJ6.1,147.0
NP_418778.4,Q8D442.1,147.0
NP_418778.4,B6ESA4.1,146.0
NP_418778.4,P59410.1,145.0
NP_418778.4,B7VR52.1,145.0
NP_418778.4,Q58D31.3,145.0
NP_418778.4,Q7MFL5.1,145.0
NP_418778.4,Q5WYJ7.1,144.0
NP_418778.4,Q5ZXM9.2,144.0
NP_418778.4,B9J738.1,144.0
NP_418778.4,A1S1Q3.1,144.0
NP_418770.2,P08956.3,2551.0
NP_418770.2,Q07736.1,171.0
NP_418770.2,Q47281.1,168.0
NP_418770.2,P33919.2,91.2
NP_418770.2,Q06683.1,79.9
NP_418770.2,Q1MTR1.2,73.2
NP_418770.2,Q5HK76.1,63.1
NP_418770.2,Q5HJH8.1,62.7
NP_418770.2,Q6GKB1.1,59.4
NP_418770.2,Q6GCT1.1,59.4
NP_418770.2,Q7A801.1,59.4
NP_418631.2,P39314.2,668.0
YP_002791260.1,C1P620.1,74.9
NP_418168.2,P0ADM9.2,544.0
NP_418136.2,P31449.2,655.0
NP_418136.2,Q00753.2,77.0
NP_418136.2,P55449.1,55.2
NP_418136.2,G3XCU2.1,52.7
NP_418085.2,P27127.2,786.0
NP_418085.2,Q06994.2,520.0
NP_418085.2,Q58459.1,74.9
NP_418085.2,Q81ST7.1,68.2
NP_418085.2,Q46634.2,67.7
NP_418085.2,Q9L1I4.1,65.2
NP_418085.2,P42982.2,61.9
NP_418085.2,Q48453.1,56.9
YP_026226.4,P37650.3,2474.0
YP_026226.4,Q8X5M0.3,2440.0
YP_026226.4,Q8ZLB8.3,1981.0
YP_026226.4,P58937.1,177.0
YP_026226.4,P58937.1,140.0
YP_026226.4,P58937.1,36.0
YP_026226.4,P58938.1,164.0
YP_026226.4,P58938.1,142.0
YP_026226.4,P58938.1,40.1
YP_026226.4,P37718.1,135.0
YP_026226.4,P37718.1,112.0
YP_026226.4,O82861.1,128.0
YP_026226.4,O82861.1,102.0
YP_026226.4,Q9WX63.1,127.0
YP_026226.4,Q9WX63.1,103.0
YP_026226.4,P19450.1,124.0
YP_026226.4,P19450.1,107.0
YP_026226.4,Q9WX71.1,104.0
YP_026226.4,Q9WX71.1,80.7
NP_417986.4,P37649.3,1420.0
NP_417986.4,Q9I310.1,238.0
NP_417986.4,Q55434.1,219.0
NP_417986.4,O34311.2,209.0
NP_417986.4,P77334.1,199.0
NP_417986.4,P76129.4,194.0
NP_417986.4,Q9HYT3.1,179.0
NP_417986.4,P64826.1,175.0
NP_417986.4,Q9ABX9.1,172.0
NP_417986.4,P74101.1,163.0
NP_417986.4,P32701.2,154.0
NP_417986.4,P77473.2,151.0
NP_417986.4,P55552.1,148.0
NP_417986.4,Q8EJM6.1,145.0
NP_417986.4,P64830.1,131.0
NP_417986.4,P21514.2,129.0
NP_417986.4,Q9KU26.1,125.0
NP_417986.4,Q04855.1,123.0
NP_417986.4,P76261.2,122.0
NP_417986.4,P75995.2,122.0
NP_417986.4,P76446.1,118.0
NP_417986.4,P77172.1,115.0
NP_417986.4,P23842.2,110.0
NP_417986.4,O51338.1,97.5
NP_417986.4,P75800.1,96.2
NP_417986.4,Q9JMT8.1,82.0
NP_417986.4,P75990.1,73.2
NP_417981.2,P37645.3,1456.0
NP_417948.4,P37630.2,731.0
NP_417942.6,P0AGH1.3,789.0
NP_417942.6,P0AFQ0.1,117.0
NP_417942.6,P37624.3,104.0
NP_417942.6,P0AFQ4.1,87.4
NP_417639.6,Q0T0B1.1,322.0
NP_417639.6,P0A8A9.1,320.0
NP_417639.6,Q31W49.1,318.0
NP_417639.6,A8AQ61.2,317.0
NP_417639.6,B5XSX2.1,313.0
NP_417639.6,B5FI15.1,312.0
NP_417639.6,P67219.1,311.0
NP_417639.6,B5REN8.1,311.0
NP_417639.6,B5F6U0.1,310.0
NP_417639.6,A7MQE3.1,304.0
NP_417639.6,B2VGS4.2,303.0
NP_417639.6,A4WEY5.1,302.0
NP_417639.6,Q1CC05.1,300.0
