WP_011270780.1,Q8CCN1.1,73.0,24.054
WP_011270788.1,B5YKJ2.1,63.5,26.0
WP_011270789.1,Q1RHR2.1,218.0,77.612
WP_011270791.1,Q4L443.1,134.0,28.062
WP_011270793.1,B1I6I5.1,158.0,29.459
WP_011270796.1,Q9ZDN9.1,107.0,86.441
WP_011270797.1,Q9ZDN8.1,437.0,92.593
WP_011270798.1,Q6FYW2.2,73.6,32.456
WP_011270799.1,Q7WDT6.1,93.3,36.478
WP_011270800.1,Q6FYW0.1,228.0,38.04
WP_011270801.1,P09817.1,242.0,35.307
WP_011270802.1,C6DHF6.1,68.8,31.868
WP_011270803.1,Q1RIH4.1,677.0,83.117
WP_011270806.1,P96989.1,58.4,27.073
WP_011270807.1,P15921.1,59.8,31.868
WP_011270809.1,Q52657.2,85.7,50.549
WP_011270812.1,Q92IM2.1,495.0,87.119
WP_011270813.1,Q9ZDN1.1,484.0,88.645
WP_011270814.1,P57624.1,132.0,35.484
WP_011270815.1,Q92IL9.1,1757.0,96.614
WP_011270818.1,Q92IL8.1,276.0,93.793
WP_011270823.1,Q92IL5.1,602.0,96.939
WP_011270824.1,A8F168.1,884.0,96.171
WP_011270825.1,P50507.1,310.0,53.004
WP_011270826.1,Q92IL2.1,374.0,97.283
WP_011270828.1,Q92IL0.1,731.0,95.342
WP_011270829.1,O07576.1,310.0,40.972
WP_011270830.1,A8GMY5.1,799.0,92.048
WP_011270836.1,P50598.1,177.0,44.0
WP_011270837.1,P0ABV4.1,91.1,34.167
WP_011270841.1,P40862.2,116.0,29.528
WP_011270842.1,Q03025.2,236.0,32.143
WP_011270843.1,Q03024.1,427.0,41.935
WP_011270844.1,Q92IJ0.1,644.0,92.308
WP_011270846.1,Q9ZDL0.1,174.0,82.051
WP_011270847.1,Q92II7.1,364.0,97.802
WP_011270848.1,Q92II6.1,895.0,98.444
WP_011270851.1,A8EZC6.1,694.0,86.494
WP_011270853.1,P28306.2,163.0,34.043
WP_011270854.1,A8GRM5.1,197.0,93.0
WP_011270855.1,Q9ZDN1.1,100.0,27.119
WP_011270859.1,Q1MRA1.2,448.0,67.763
WP_011270861.1,B0BX35.1,893.0,95.302
WP_011270862.1,Q92IH1.1,1548.0,95.619
WP_011270865.1,Q9UJZ1.1,327.0,55.83
WP_011270866.1,P43666.2,191.0,26.816
WP_011270867.1,C4K2S0.1,293.0,94.156
WP_011270868.1,Q46560.1,57.6,49.057
WP_011270870.1,O66251.1,68.3,25.559
WP_011270871.1,A8GN21.1,682.0,95.308
WP_011270872.1,Q6M0B4.1,224.0,37.952
WP_011270875.1,Q92IF9.1,1193.0,94.868
WP_011270876.1,Q57500.2,71.6,23.669
WP_011270878.1,Q5E9H9.1,144.0,31.915
WP_011270879.1,Q0P9C9.1,83.2,27.003
WP_011270881.1,Q92IF2.1,426.0,99.024
WP_011270882.1,C4K2Q8.1,566.0,95.738
WP_011270883.1,P37956.1,88.5,31.818
WP_011270886.1,P37415.1,143.0,29.126
WP_011270887.1,Q92IE7.1,314.0,92.073
WP_011270889.1,A8GN45.1,147.0,96.25
WP_011270892.1,A8GRR0.1,346.0,94.286
WP_011270894.1,B0BX69.1,157.0,87.805
WP_011270895.1,Q92ID9.1,322.0,91.975
WP_011270896.1,Q92ID8.2,810.0,97.954
WP_011270897.1,Q92ID7.1,387.0,80.579
WP_011270898.1,Q92ID6.1,365.0,98.276
WP_011270899.1,Q92ID5.2,235.0,95.935
WP_011270900.1,Q92ID4.1,671.0,82.282
WP_011270901.1,Q9ZDG9.1,245.0,85.714
WP_011270902.1,Q9P9T5.1,80.4,27.757
WP_011270903.1,Q92IC9.1,596.0,95.098
WP_011270904.1,Q9ZDG6.1,300.0,67.917
WP_011270907.1,Q92IC6.1,522.0,95.769
WP_011270908.1,Q92IC5.1,949.0,95.766
WP_011270909.1,A6U5H5.1,63.2,26.452
WP_011270910.1,Q9ZDG2.1,444.0,83.27
WP_011270911.1,Q9ZDG1.1,443.0,85.612
WP_011270912.1,Q3SX45.1,103.0,30.876
WP_011270914.1,C3PN86.1,1051.0,95.019
WP_011270916.1,Q9ZDF6.1,1386.0,91.395
WP_011270918.1,P40862.2,116.0,31.25
WP_011270920.1,A8GN82.1,581.0,94.904
WP_011270922.1,Q92I98.1,969.0,96.844
WP_011270923.1,Q92I97.1,1049.0,94.382
WP_011270924.1,A8GN86.1,496.0,97.154
WP_011270925.1,Q9CA40.1,122.0,48.819
WP_011270926.1,O94480.1,82.9,30.319
WP_011270927.1,Q5UR03.1,129.0,38.172
WP_011270928.1,Q9ZDE9.1,664.0,68.868
WP_011270929.1,A8F1F2.1,373.0,91.579
WP_011270930.1,A8GN90.1,839.0,93.677
WP_011270934.1,Q92I89.1,387.0,94.089
WP_011270936.1,C3PNA6.1,686.0,97.953
WP_011270937.1,Q2LVL0.1,495.0,40.838
WP_011270938.1,Q92I85.1,798.0,95.411
WP_011270939.1,P38422.2,153.0,36.9
WP_011270942.1,P35664.1,103.0,42.742
WP_011270943.1,A8GNA3.1,290.0,96.667
WP_011270944.1,Q1C8M3.1,73.6,24.382
WP_011270945.1,Q9ZDD7.1,197.0,84.211
WP_011270946.1,Q92I78.1,633.0,97.281
WP_011270947.1,Q92I77.1,428.0,98.077
WP_011270948.1,P43221.1,93.0,36.641
WP_011270949.1,Q8YFI5.2,235.0,48.221
WP_011270950.1,A8F1H0.1,297.0,97.973
WP_011270953.1,Q92I71.2,585.0,92.698
WP_011270954.1,Q92I70.1,1352.0,81.744
WP_011270956.1,Q9ZDC7.1,479.0,76.712
WP_011270957.1,Q92I67.1,1042.0,98.308
WP_011270959.1,Q92I65.1,567.0,93.016
WP_011270960.1,C5A1S7.1,75.9,45.161
WP_011270961.1,P0AFT0.1,155.0,31.421
WP_011270963.1,Q9ZDC3.1,134.0,73.171
WP_011270964.1,Q9ZDC2.1,788.0,84.876
WP_011270966.1,A8GNC7.1,634.0,84.35
WP_011270967.1,Q92I57.1,392.0,95.413
WP_011270971.1,D3V7P3.1,280.0,43.252
WP_011270972.1,A4WCC0.1,210.0,34.639
WP_011270973.1,O31101.1,156.0,30.713
WP_011270974.1,Q9R9N1.1,108.0,25.862
WP_011270975.1,A8F1I9.1,543.0,95.185
WP_011270976.1,Q9ZDB6.1,783.0,89.074
WP_011270977.1,Q92I39.1,714.0,97.708
WP_011270978.1,Q92I38.1,1593.0,94.621
WP_011270979.1,Q92I37.1,753.0,98.417
WP_011270980.1,Q9ZDB2.1,265.0,88.194
WP_011270981.1,A8F1J5.1,1648.0,93.293
WP_011270983.1,A9H9B7.1,66.3,33.129
WP_011270984.1,Q9ZDA9.1,199.0,89.72
WP_011270985.1,Q92I31.1,380.0,91.667
WP_011270987.1,P41406.2,137.0,31.429
WP_011270988.1,P31079.3,181.0,41.228
WP_011270989.1,Q92I26.1,574.0,94.483
WP_011270990.1,A8GNF1.1,569.0,93.878
WP_011270991.1,Q1RIJ4.1,297.0,94.079
WP_011270994.1,Q92I22.1,571.0,96.918
WP_011270995.1,A8F1K7.1,756.0,97.409
WP_011270997.1,V5YMB3.1,587.0,46.751
WP_011270998.1,O05965.1,363.0,89.151
WP_011270999.1,Q92I14.1,235.0,95.0
WP_011271000.1,O05963.1,251.0,86.429
WP_011271001.1,Q9ZDA5.1,318.0,89.595
WP_011271005.1,Q92I08.1,509.0,95.686
WP_011271006.1,M4MR97.1,398.0,38.113
WP_011271007.1,A8F1L7.1,559.0,86.875
WP_011271011.1,Q92I02.1,621.0,95.484
WP_011271016.1,P71054.2,107.0,37.433
WP_011271017.1,Q92HZ6.1,1305.0,97.703
WP_011271021.1,Q54HH2.1,191.0,36.246
WP_011271022.1,Q92HZ1.2,1524.0,97.044
WP_011271027.1,P17265.2,118.0,34.555
WP_011271028.1,Q9C6B3.1,172.0,46.012
WP_011271030.1,B0BXN8.1,661.0,94.895
WP_011271031.1,P71623.1,72.2,35.484
WP_011271033.1,P27755.1,84.9,35.897
WP_011271039.1,Q6GZT8.1,431.0,40.348
WP_011271040.1,Q91FE8.1,298.0,44.225
WP_011271041.1,Q9ZD36.1,1612.0,83.945
WP_011271044.1,A8GNL2.1,585.0,91.531
WP_011271046.1,P45632.2,377.0,41.81
WP_011271047.1,P33982.1,275.0,54.202
WP_011271048.1,Q9ZD40.1,243.0,82.759
WP_011271049.1,Q92HW0.1,360.0,94.444
WP_011271050.1,Q9ZD42.1,546.0,88.715
WP_011271051.1,A8F1P3.1,1481.0,96.524
WP_011271052.1,C4K0F3.1,177.0,96.703
WP_011271054.1,Q92HV4.1,987.0,96.282
WP_011271056.1,Q9ZD50.1,266.0,97.692
WP_011271057.1,O34437.1,89.9,29.057
WP_011271058.1,P78061.2,84.9,28.365
WP_011271059.1,Q92HU9.1,476.0,96.25
WP_011271060.1,Q92HU7.1,361.0,95.082
WP_011271065.1,Q92HI8.2,1789.0,97.267
WP_011271066.1,Q52828.1,59.3,24.257
WP_011271070.1,Q05865.2,195.0,33.566
WP_011271083.1,P43934.1,68.0,37.0
WP_011271084.1,P43933.1,61.2,40.217
WP_011271088.1,Q9ZD18.1,208.0,92.593
WP_011271090.1,Q92HK7.1,811.0,95.874
WP_011271091.1,A8GSC7.1,710.0,98.31
WP_011271092.1,O32044.1,291.0,34.014
WP_011271093.1,P08442.1,113.0,31.641
WP_011271094.1,Q9ZD24.1,911.0,97.598
WP_011271095.1,O34525.1,156.0,40.796
WP_011271096.1,O68451.2,149.0,90.0
WP_011271098.1,O68452.1,447.0,87.854
WP_011271099.1,C3PNP6.1,423.0,94.064
WP_011271100.1,Q92HM4.1,1128.0,97.359
WP_011271101.1,A8GNZ4.1,414.0,97.015
WP_011271102.1,O34637.1,76.7,28.75
WP_011271103.1,P13082.1,57.6,27.624
WP_011271106.1,O57734.1,114.0,32.34
WP_011271109.1,Q8RB66.1,62.6,30.147
WP_011271121.1,P69348.1,91.1,48.837
WP_011271127.1,Q0B0S9.1,154.0,39.004
WP_011271128.1,A8GNY3.1,502.0,96.825
WP_011271134.1,Q9ZD84.1,311.0,84.181
WP_011271135.1,P09623.1,524.0,57.642
WP_011271137.1,A5G127.1,194.0,32.836
WP_011271139.1,Q09929.1,105.0,30.921
WP_011271142.1,Q5E733.1,56.4,25.348
WP_011271143.1,Q45614.1,116.0,30.0
WP_011271144.1,Q92I71.2,160.0,35.87
WP_011271145.1,A8GNR5.1,571.0,90.698
WP_011271152.1,Q92HR1.1,667.0,96.667
WP_011271153.1,Q9LLY4.1,74.2,28.804
WP_011271156.1,Q9ZD73.1,476.0,94.142
WP_011271157.1,Q9ZD72.1,521.0,82.934
WP_011271158.1,Q9ZD71.1,259.0,63.008
WP_011271160.1,O06730.1,204.0,49.751
WP_011271162.1,Q92HQ3.1,664.0,84.58
WP_011271164.1,P19817.4,74.7,30.916
WP_011271165.1,Q92HP9.1,928.0,96.208
WP_011271167.1,P44916.1,232.0,38.906
WP_011271168.1,B0DZL3.1,341.0,35.377
WP_011271169.1,Q8ZGS9.1,201.0,30.556
WP_011271171.1,Q9ZD62.1,219.0,93.636
WP_011271172.1,Q9ZD61.1,249.0,92.366
WP_011271174.1,P55690.1,215.0,37.203
WP_011271175.1,Q87S29.1,120.0,44.853
WP_011271177.1,Q9ZD57.1,516.0,92.014
WP_011271181.1,Q8CCN1.1,71.1,27.468
WP_011271182.1,Q92HH5.1,840.0,96.507
WP_011271186.1,Q92HH1.1,1263.0,93.519
WP_011271187.1,Q9ZD09.1,331.0,88.701
WP_011271188.1,Q92HG8.1,971.0,94.534
WP_011271190.1,P44727.1,160.0,31.538
WP_011271191.1,Q92HG4.1,435.0,92.982
WP_011271192.1,P73709.1,107.0,30.53
WP_011271193.1,Q9ZD05.1,209.0,88.889
WP_011271194.1,Q92HG1.1,879.0,96.154
WP_011271195.1,Q9ZD03.1,114.0,60.87
WP_011271196.1,Q92HF9.1,462.0,93.22
WP_011271197.1,Q9ZCZ9.1,309.0,80.645
WP_011271199.1,Q92HF5.1,1593.0,94.585
WP_011271200.1,Q92HF4.1,968.0,97.217
WP_011271201.1,A8GSP6.1,310.0,96.894
WP_011271203.1,A6TH94.1,137.0,46.923
WP_011271204.1,P9WJ62.1,178.0,40.167
WP_011271205.1,A8F228.1,828.0,95.864
WP_011271207.1,Q1RI24.1,112.0,60.0
WP_011271210.1,Q57E90.1,107.0,36.612
WP_011271211.1,P40862.2,109.0,32.328
WP_011271213.1,Q92HD6.1,3676.0,94.136
WP_011271216.1,Q9ZCZ1.1,1229.0,82.337
WP_011271219.1,P72835.1,148.0,24.557
WP_011271221.1,Q9ZCY9.1,952.0,96.632
WP_011271224.1,O33348.1,56.4,35.294
WP_011271226.1,P44469.1,350.0,33.056
WP_011271227.1,Q9ZCY5.1,298.0,87.861
WP_011271228.1,B8H0A0.1,309.0,34.196
WP_011271230.1,A8F247.1,589.0,91.803
WP_011271231.1,Q92HB3.1,308.0,97.987
WP_011271232.1,P94392.3,73.0,26.974
WP_011271236.1,Q9Z4V7.1,61.5,38.462
WP_011271238.1,A8GP33.1,1192.0,91.538
WP_011271239.1,Q9ZCX8.1,294.0,79.67
WP_011271241.1,P06134.2,167.0,32.759
WP_011271242.1,Q46EW4.1,120.0,40.491
WP_011271247.1,Q4UKZ9.1,284.0,84.615
WP_011271262.1,Q92H94.1,127.0,81.333
WP_011271264.1,A8F255.2,1861.0,97.682
WP_011271265.1,Q92H91.1,554.0,98.227
WP_011271266.1,B0BYC4.1,233.0,89.147
WP_011271267.1,A8GP45.1,236.0,92.742
WP_011271268.1,A8F259.1,834.0,96.659
WP_011271270.1,Q92H87.1,1570.0,95.792
WP_011271271.1,P46351.1,64.6,28.421
WP_011271274.1,O34442.1,178.0,27.005
WP_011271276.1,P74007.1,97.8,32.948
WP_011271282.1,Q92H77.1,998.0,97.876
WP_011271283.1,Q92H76.1,403.0,96.078
WP_011271284.1,A8GP56.1,248.0,95.312
WP_011271285.1,Q92H74.1,345.0,95.376
WP_011271286.1,Q9ZCW4.1,892.0,89.901
WP_011271287.1,Q9ZCW3.1,373.0,81.377
WP_011271288.1,Q9ZCW2.1,370.0,89.899
WP_011271290.1,P9WHG8.1,129.0,41.52
WP_011271292.1,Q9GZV3.1,65.7,23.556
WP_011271297.1,A8GML4.1,1277.0,95.276
WP_011271301.1,Q9ZDV2.1,191.0,79.31
WP_011271303.1,Q8G0Y6.1,158.0,28.604
